 &plot nbnd= 101, nks=    71 /
            0.000000  0.000000  0.000000
   -6.429   -6.285   -6.281   -5.613   -5.446   -5.339   -5.278   -5.237   -5.088   -5.014
   -5.011   -4.814   -3.751   -3.583   -3.558   -3.530   -3.477   -3.468   -3.403   -3.400
   -3.352   -3.125   -3.081   -3.018    5.293    5.322    6.137    6.161    6.209    6.379
    6.387    6.531    6.594    6.916    7.065    7.311    7.843    7.867    7.910    7.925
    8.033    8.130    8.352    8.845    8.851    9.027    9.189    9.225    9.282    9.376
    9.398    9.484    9.611    9.678    9.943   10.052   10.495   10.523   10.542   10.656
   12.688   12.836   13.063   13.294   14.611   14.706   15.351   15.358   15.366   15.685
   16.029   16.095   16.601   16.834   16.878   17.159   17.167   17.387   17.815   18.217
   18.244
            0.000000  0.300000  0.000000
  -48.236  -48.234  -48.234  -48.232  -22.744  -22.731  -22.613  -22.609  -22.537  -22.532
  -22.526  -22.526  -22.489  -22.484  -22.478  -22.478  -21.466  -21.444  -21.437  -21.426
   -6.437   -6.322   -6.197   -5.573   -5.431   -5.299   -5.291   -5.249   -5.218   -5.046
   -5.045   -4.862   -3.733   -3.549   -3.512   -3.488   -3.463   -3.452   -3.406   -3.359
   -3.319   -3.160   -3.099   -3.054    5.298    5.319    6.304    6.330    6.330    6.342
    6.581    6.628    6.683    6.750    7.160    7.203    7.686    7.784    7.909    7.918
    8.007    8.012    8.321    8.613    8.807    9.018    9.040    9.069    9.367    9.411
    9.413    9.423    9.567    9.627    9.905    9.967   10.367   10.441   10.447   10.591
   12.859   13.040   13.309   13.555   14.449   14.576   15.177   15.377   15.396   15.505
   15.936   16.004   16.799   17.012   17.042   17.507   17.523   17.615   17.772   18.372
   18.417
            0.000000  0.350000  0.000000
  -48.235  -48.234  -48.233  -48.232  -22.742  -22.732  -22.613  -22.610  -22.533  -22.527
  -22.521  -22.520  -22.496  -22.489  -22.484  -22.483  -21.462  -21.445  -21.436  -21.428
   -6.441   -6.356   -6.101   -5.528   -5.414   -5.352   -5.306   -5.270   -5.252   -5.074
   -5.072   -4.915   -3.712   -3.570   -3.458   -3.442   -3.424   -3.423   -3.414   -3.314
   -3.293   -3.199   -3.119   -3.095    5.302    5.317    6.314    6.470    6.493    6.523
    6.607    6.670    6.800    6.839    7.101    7.290    7.515    7.653    7.752    7.849
    7.972    8.103    8.284    8.361    8.742    8.783    8.911    9.058    9.227    9.347
    9.457    9.535    9.622    9.734    9.880    9.913   10.231   10.342   10.353   10.511
   13.046   13.251   13.558   13.823   14.268   14.426   14.976   15.306   15.414   15.437
   15.843   15.908   17.009   17.148   17.279   17.715   17.863   17.876   17.906   18.347
   18.538
            0.000000  0.400000  0.000000
  -48.235  -48.234  -48.233  -48.232  -22.740  -22.734  -22.612  -22.610  -22.528  -22.521
  -22.515  -22.514  -22.503  -22.495  -22.490  -22.489  -21.458  -21.446  -21.435  -21.429
   -6.442   -6.385   -5.994   -5.488   -5.480   -5.396   -5.322   -5.301   -5.201   -5.095
   -5.093   -4.972   -3.690   -3.593   -3.451   -3.421   -3.391   -3.375   -3.366   -3.279
   -3.272   -3.239   -3.142   -3.141    5.305    5.314    6.301    6.490    6.625    6.699
    6.720    6.734    6.987    7.007    7.039    7.336    7.463    7.521    7.566    7.649
    8.029    8.098    8.212    8.241    8.463    8.756    8.780    9.070    9.082    9.271
    9.510    9.663    9.693    9.795    9.895    9.952   10.095   10.228   10.262   10.417
   13.244   13.465   13.807   14.073   14.092   14.259   14.760   15.090   15.462   15.490
   15.753   15.812   17.205   17.304   17.544   17.643   18.117   18.158   18.254   18.304
   18.674
            0.000000  0.450000  0.000000
  -48.235  -48.234  -48.233  -48.232  -22.738  -22.735  -22.612  -22.611  -22.522  -22.514
  -22.510  -22.509  -22.508  -22.501  -22.496  -22.495  -21.454  -21.449  -21.434  -21.431
   -6.437   -6.409   -5.878   -5.622   -5.431   -5.377   -5.340   -5.339   -5.146   -5.108
   -5.106   -5.030   -3.666   -3.617   -3.444   -3.429   -3.356   -3.323   -3.311   -3.279
   -3.278   -3.232   -3.193   -3.167    5.308    5.312    6.309    6.402    6.778    6.793
    6.916    6.921    6.959    7.125    7.153    7.294    7.358    7.389    7.426    7.677
    7.829    8.086    8.187    8.194    8.333    8.606    8.803    8.946    9.114    9.207
    9.570    9.714    9.739    9.840    9.963   10.013   10.045   10.107   10.173   10.308
   13.450   13.677   13.869   14.053   14.077   14.357   14.532   14.859   15.521   15.555
   15.668   15.718   17.347   17.510   17.558   17.831   17.952   18.365   18.462   18.612
   18.711
            0.000000  0.500000  0.000000
  -48.235  -48.235  -48.233  -48.233  -22.736  -22.736  -22.611  -22.611  -22.516  -22.516
  -22.508  -22.508  -22.503  -22.503  -22.502  -22.502  -21.451  -21.451  -21.433  -21.433
   -6.426   -6.426   -5.753   -5.753   -5.383   -5.383   -5.358   -5.358   -5.111   -5.111
   -5.088   -5.088   -3.642   -3.642   -3.437   -3.437   -3.318   -3.318   -3.293   -3.293
   -3.250   -3.250   -3.198   -3.198    5.310    5.310    6.342    6.342    6.845    6.845
    6.970    6.970    7.139    7.139    7.193    7.193    7.258    7.258    7.560    7.560
    7.922    7.922    8.142    8.142    8.465    8.465    8.857    8.857    9.155    9.155
    9.639    9.639    9.842    9.842    9.978    9.978   10.089   10.089   10.184   10.184
   13.660   13.660   13.881   13.881   14.295   14.295   14.614   14.614   15.590   15.590
   15.632   15.632   17.460   17.460   17.733   17.733   18.138   18.138   18.592   18.592
   18.773
            0.050000  0.500000  0.000000
  -48.235  -48.235  -48.233  -48.233  -22.736  -22.736  -22.611  -22.611  -22.521  -22.521
  -22.509  -22.509  -22.503  -22.503  -22.495  -22.495  -21.451  -21.451  -21.433  -21.433
   -6.434   -6.434   -5.752   -5.752   -5.433   -5.433   -5.298   -5.298   -5.117   -5.117
   -5.092   -5.092   -3.634   -3.634   -3.437   -3.437   -3.327   -3.327   -3.292   -3.292
   -3.246   -3.246   -3.188   -3.188    5.309    5.309    6.311    6.311    6.871    6.871
    6.881    6.881    7.035    7.035    7.188    7.188    7.371    7.371    7.603    7.603
    7.978    7.978    8.143    8.143    8.462    8.462    8.844    8.844    9.173    9.173
    9.647    9.647    9.829    9.829    9.922    9.922   10.062   10.062   10.235   10.235
   13.551   13.551   13.988   13.988   14.317   14.317   14.626   14.626   15.566   15.566
   15.659   15.659   17.435   17.435   17.741   17.741   18.135   18.135   18.601   18.601
   18.747
            0.100000  0.500000  0.000000
  -48.235  -48.235  -48.233  -48.233  -22.736  -22.736  -22.611  -22.611  -22.529  -22.529
  -22.516  -22.516  -22.496  -22.496  -22.488  -22.488  -21.450  -21.450  -21.433  -21.433
   -6.455   -6.455   -5.749   -5.749   -5.485   -5.485   -5.219   -5.219   -5.132   -5.132
   -5.102   -5.102   -3.613   -3.613   -3.437   -3.437   -3.346   -3.346   -3.288   -3.288
   -3.233   -3.233   -3.165   -3.165    5.308    5.308    6.233    6.233    6.720    6.720
    6.832    6.832    6.932    6.932    7.257    7.257    7.456    7.456    7.704    7.704
    8.129    8.129    8.147    8.147    8.454    8.454    8.806    8.806    9.225    9.225
    9.670    9.670    9.794    9.794    9.819    9.819    9.985    9.985   10.326   10.326
   13.377   13.377   14.156   14.156   14.377   14.377   14.663   14.663   15.531   15.531
   15.705   15.705   17.361   17.361   17.764   17.764   18.126   18.126   18.566   18.566
   18.634
            0.150000  0.500000  0.000000
  -48.235  -48.235  -48.233  -48.233  -22.736  -22.736  -22.611  -22.611  -22.537  -22.537
  -22.523  -22.523  -22.488  -22.488  -22.482  -22.482  -21.449  -21.449  -21.433  -21.433
   -6.488   -6.488   -5.744   -5.744   -5.527   -5.527   -5.156   -5.156   -5.134   -5.134
   -5.117   -5.117   -3.581   -3.581   -3.438   -3.438   -3.371   -3.371   -3.282   -3.282
   -3.213   -3.213   -3.135   -3.135    5.305    5.305    6.133    6.133    6.546    6.546
    6.632    6.632    7.006    7.006    7.330    7.330    7.506    7.506    7.816    7.816
    8.153    8.153    8.332    8.332    8.443    8.443    8.751    8.751    9.308    9.308
    9.707    9.707    9.711    9.711    9.740    9.740    9.865    9.865   10.415   10.415
   13.200   13.200   14.325   14.325   14.468   14.469   14.718   14.718   15.496   15.496
   15.755   15.755   17.245   17.245   17.797   17.797   18.119   18.119   18.371   18.371
   18.697
            0.200000  0.500000  0.000000
  -48.235  -48.235  -48.233  -48.233  -22.735  -22.735  -22.611  -22.611  -22.544  -22.544
  -22.529  -22.529  -22.482  -22.482  -22.476  -22.476  -21.448  -21.448  -21.434  -21.434
   -6.526   -6.526   -5.738   -5.738   -5.561   -5.561   -5.184   -5.184   -5.136   -5.136
   -5.047   -5.047   -3.544   -3.544   -3.438   -3.438   -3.396   -3.396   -3.272   -3.272
   -3.189   -3.189   -3.104   -3.104    5.301    5.301    6.028    6.028    6.379    6.379
    6.445    6.445    7.078    7.078    7.417    7.417    7.543    7.543    7.914    7.914
    8.161    8.161    8.427    8.427    8.552    8.552    8.685    8.685    9.412    9.412
    9.610    9.610    9.672    9.672    9.718    9.718    9.754    9.754   10.495   10.495
   13.029   13.029   14.483   14.483   14.579   14.579   14.786   14.786   15.463   15.463
   15.807   15.807   17.098   17.098   17.838   17.838   18.117   18.117   18.172   18.172
   18.784
            0.250000  0.500000  0.000000
  -48.235  -48.235  -48.233  -48.233  -22.735  -22.735  -22.611  -22.611  -22.551  -22.551
  -22.534  -22.534  -22.476  -22.476  -22.470  -22.470  -21.446  -21.446  -21.434  -21.434
   -6.566   -6.566   -5.731   -5.731   -5.589   -5.589   -5.213   -5.213   -5.157   -5.157
   -4.963   -4.963   -3.507   -3.507   -3.439   -3.439   -3.421   -3.421   -3.258   -3.258
   -3.162   -3.162   -3.073   -3.073    5.297    5.297    5.925    5.925    6.226    6.226
    6.279    6.279    7.141    7.141    7.521    7.521    7.574    7.574    7.986    7.986
    8.172    8.172    8.410    8.410    8.615    8.615    8.768    8.768    9.465    9.465
    9.521    9.521    9.597    9.597    9.616    9.616    9.808    9.808   10.562   10.562
   12.870   12.870   14.626   14.626   14.695   14.695   14.859   14.859   15.433   15.433
   15.857   15.858   16.936   16.936   17.880   17.880   17.976   17.976   18.124   18.124
   18.878
            0.300000  0.500000  0.000000
  -48.235  -48.235  -48.233  -48.233  -22.735  -22.735  -22.611  -22.611  -22.557  -22.557
  -22.538  -22.538  -22.471  -22.471  -22.466  -22.466  -21.445  -21.445  -21.435  -21.435
   -6.604   -6.604   -5.723   -5.723   -5.611   -5.611   -5.242   -5.242   -5.178   -5.178
   -4.886   -4.886   -3.476   -3.476   -3.445   -3.445   -3.440   -3.440   -3.241   -3.241
   -3.135   -3.135   -3.044   -3.044    5.291    5.291    5.832    5.832    6.094    6.094
    6.138    6.138    7.194    7.194    7.603    7.603    7.642    7.642    8.035    8.035
    8.183    8.183    8.392    8.393    8.547    8.547    8.965    8.965    9.317    9.317
    9.447    9.447    9.522    9.522    9.710    9.710    9.864    9.864   10.615   10.615
   12.728   12.728   14.750   14.750   14.807   14.807   14.930   14.930   15.405   15.405
   15.904   15.904   16.776   16.776   17.794   17.794   17.920   17.920   18.135   18.135
   18.964
            0.350000  0.500000  0.000000
  -48.235  -48.235  -48.233  -48.233  -22.734  -22.734  -22.611  -22.611  -22.562  -22.562
  -22.542  -22.542  -22.468  -22.468  -22.462  -22.462  -21.444  -21.444  -21.436  -21.436
   -6.636   -6.636   -5.716   -5.716   -5.628   -5.628   -5.266   -5.266   -5.197   -5.197
   -4.819   -4.819   -3.466   -3.466   -3.451   -3.451   -3.440   -3.440   -3.222   -3.222
   -3.112   -3.112   -3.020   -3.020    5.285    5.285    5.754    5.754    5.987    5.987
    6.027    6.027    7.234    7.234    7.628    7.628    7.778    7.778    8.063    8.063
    8.195    8.195    8.375    8.375    8.482    8.482    9.132    9.132    9.134    9.134
    9.389    9.389    9.454    9.454    9.830    9.830    9.916    9.916   10.656   10.656
   12.609   12.609   14.850   14.850   14.903   14.903   14.991   14.991   15.382   15.382
   15.944   15.944   16.632   16.632   17.637   17.637   17.955   17.955   18.149   18.149
   18.958
            0.400000  0.500000  0.000000
  -48.235  -48.235  -48.233  -48.233  -22.734  -22.734  -22.611  -22.611  -22.565  -22.565
  -22.545  -22.545  -22.465  -22.465  -22.459  -22.459  -21.443  -21.443  -21.436  -21.436
   -6.661   -6.661   -5.710   -5.710   -5.640   -5.640   -5.285   -5.285   -5.213   -5.213
   -4.768   -4.768   -3.482   -3.482   -3.441   -3.441   -3.435   -3.435   -3.204   -3.204
   -3.093   -3.093   -3.001   -3.001    5.280    5.280    5.695    5.695    5.909    5.909
    5.946    5.946    7.262    7.262    7.649    7.649    7.924    7.924    8.077    8.077
    8.206    8.206    8.360    8.360    8.417    8.417    8.966    8.966    9.259    9.259
    9.349    9.349    9.400    9.400    9.930    9.930    9.960    9.960   10.684   10.684
   12.518   12.518   14.925   14.925   14.977   14.977   15.038   15.038   15.364   15.364
   15.974   15.974   16.518   16.518   17.516   17.516   17.982   17.982   18.162   18.162
   18.938
            0.450000  0.500000  0.000000
  -48.235  -48.235  -48.233  -48.233  -22.734  -22.734  -22.611  -22.611  -22.567  -22.567
  -22.546  -22.546  -22.463  -22.463  -22.458  -22.458  -21.442  -21.442  -21.436  -21.436
   -6.677   -6.677   -5.706   -5.706   -5.647   -5.647   -5.296   -5.296   -5.222   -5.222
   -4.736   -4.736   -3.493   -3.493   -3.441   -3.441   -3.426   -3.426   -3.191   -3.191
   -3.081   -3.081   -2.990   -2.990    5.276    5.276    5.659    5.659    5.861    5.861
    5.898    5.898    7.278    7.278    7.663    7.663    8.056    8.056    8.100    8.100
    8.215    8.215    8.337    8.337    8.349    8.349    8.843    8.843    9.325    9.325
    9.339    9.339    9.365    9.365    9.988    9.988    9.996    9.996   10.701   10.701
   12.461   12.461   14.971   14.971   15.023   15.023   15.068   15.068   15.353   15.353
   15.993   15.993   16.446   16.446   17.440   17.440   17.999   17.999   18.170   18.170
   18.927
            0.500000  0.500000  0.000000
  -48.235  -48.235  -48.233  -48.233  -22.734  -22.734  -22.611  -22.611  -22.568  -22.568
  -22.547  -22.547  -22.463  -22.463  -22.457  -22.457  -21.442  -21.442  -21.436  -21.436
   -6.682   -6.682   -5.705   -5.705   -5.649   -5.649   -5.300   -5.300   -5.226   -5.226
   -4.725   -4.725   -3.497   -3.497   -3.441   -3.441   -3.424   -3.424   -3.187   -3.187
   -3.077   -3.077   -2.986   -2.986    5.275    5.275    5.646    5.646    5.845    5.845
    5.882    5.882    7.283    7.283    7.668    7.668    8.074    8.074    8.206    8.206
    8.218    8.218    8.242    8.242    8.345    8.345    8.796    8.796    9.317    9.317
    9.353    9.353    9.367    9.367    9.998    9.998   10.019   10.019   10.706   10.706
   12.442   12.442   14.986   14.986   15.038   15.039   15.078   15.078   15.349   15.349
   15.999   15.999   16.421   16.421   17.414   17.414   18.005   18.005   18.173   18.173
   18.925
            0.450000  0.450000  0.000000
  -48.235  -48.235  -48.233  -48.233  -22.734  -22.733  -22.611  -22.611  -22.567  -22.566
  -22.547  -22.545  -22.465  -22.463  -22.459  -22.457  -21.443  -21.442  -21.436  -21.436
   -6.674   -6.669   -5.731   -5.683   -5.650   -5.640   -5.293   -5.292   -5.222   -5.217
   -4.751   -4.742   -3.498   -3.481   -3.442   -3.440   -3.433   -3.425   -3.199   -3.193
   -3.091   -3.079   -2.998   -2.990    5.275    5.280    5.668    5.675    5.844    5.883
    5.910    5.945    7.252    7.293    7.634    7.682    7.914    8.055    8.070    8.205
    8.218    8.240    8.267    8.333    8.373    8.397    8.813    8.950    9.257    9.300
    9.347    9.364    9.373    9.403    9.927    9.956   10.002   10.022   10.682   10.708
   12.436   12.523   14.924   14.974   14.987   15.019   15.041   15.097   15.348   15.365
   15.966   16.007   16.420   16.519   17.410   17.518   17.955   18.031   18.119   18.216
   18.922
            0.400000  0.400000  0.000000
  -48.235  -48.235  -48.233  -48.233  -22.735  -22.733  -22.612  -22.611  -22.566  -22.558
  -22.547  -22.539  -22.471  -22.465  -22.463  -22.458  -21.445  -21.442  -21.437  -21.435
   -6.650   -6.632   -5.803   -5.650   -5.619   -5.611   -5.270   -5.267   -5.217   -5.191
   -4.827   -4.790   -3.500   -3.461   -3.445   -3.438   -3.436   -3.429   -3.235   -3.211
   -3.133   -3.082   -3.032   -3.001    5.276    5.290    5.730    5.759    5.840    5.886
    6.098    6.134    7.171    7.323    7.547    7.563    7.726    7.984    8.069    8.169
    8.226    8.295    8.325    8.342    8.450    8.478    8.862    8.952    9.251    9.266
    9.332    9.393    9.495    9.538    9.692    9.848   10.015   10.031   10.608   10.714
   12.421   12.747   14.746   14.790   14.850   14.988   15.052   15.153   15.346   15.412
   15.875   16.031   16.417   16.776   17.397   17.781   17.811   17.966   18.107   18.344
   18.888
            0.350000  0.350000  0.000000
  -48.235  -48.234  -48.233  -48.232  -22.737  -22.733  -22.612  -22.610  -22.564  -22.548
  -22.546  -22.529  -22.481  -22.475  -22.463  -22.458  -21.449  -21.442  -21.437  -21.433
   -6.614   -6.574   -5.903   -5.650   -5.566   -5.517   -5.234   -5.228   -5.223   -5.148
   -4.939   -4.859   -3.504   -3.504   -3.449   -3.436   -3.430   -3.375   -3.292   -3.240
   -3.200   -3.086   -3.081   -3.017    5.278    5.300    5.826    5.836    5.890    5.897
    6.392    6.435    7.059    7.219    7.371    7.430    7.795    7.828    8.081    8.113
    8.233    8.245    8.449    8.468    8.512    8.551    8.567    8.941    9.175    9.313
    9.414    9.429    9.604    9.684    9.716    9.730   10.035   10.046   10.481   10.724
   12.397   13.065   14.469   14.505   14.587   14.991   15.083   15.244   15.343   15.489
   15.749   16.069   16.412   17.101   17.366   17.590   17.741   18.047   18.226   18.550
   18.604
            0.300000  0.300000  0.000000
  -48.235  -48.234  -48.233  -48.232  -22.739  -22.732  -22.613  -22.610  -22.561  -22.545
  -22.534  -22.518  -22.493  -22.487  -22.464  -22.458  -21.455  -21.442  -21.437  -21.431
   -6.568   -6.502   -6.017   -5.651   -5.509   -5.385   -5.246   -5.185   -5.178   -5.091
   -5.072   -4.939   -3.558   -3.510   -3.455   -3.444   -3.421   -3.367   -3.304   -3.288
   -3.277   -3.157   -3.070   -3.034    5.280    5.308    5.830    5.895    5.948    6.087
    6.758    6.820    6.901    6.937    7.305    7.431    7.556    7.881    8.003    8.044
    8.105    8.150    8.274    8.607    8.633    8.644    8.721    9.047    9.079    9.194
    9.301    9.484    9.590    9.903    9.917    9.951   10.063   10.068   10.298   10.736
   12.367   13.435   14.121   14.149   14.254   14.995   15.145   15.339   15.366   15.595
   15.616   16.116   16.405   17.302   17.316   17.402   17.476   18.146   18.246   18.375
   18.830
            0.250000  0.250000  0.000000
  -48.236  -48.234  -48.233  -48.232  -22.742  -22.731  -22.613  -22.609  -22.559  -22.545
  -22.518  -22.506  -22.504  -22.500  -22.464  -22.459  -21.461  -21.442  -21.437  -21.428
   -6.520   -6.422   -6.134   -5.651   -5.445   -5.283   -5.233   -5.208   -5.126   -5.119
   -5.021   -5.020   -3.616   -3.515   -3.461   -3.455   -3.454   -3.412   -3.392   -3.321
   -3.239   -3.232   -3.049   -3.048    5.281    5.314    5.824    5.897    6.083    6.323
    6.618    6.820    7.156    7.183    7.186    7.245    7.482    7.499    7.969    7.977
    8.054    8.137    8.309    8.722    8.791    8.871    8.905    8.971    9.069    9.178
    9.317    9.487    9.561   10.060   10.097   10.097   10.130   10.177   10.185   10.750
   12.335   13.729   13.749   13.822   13.880   14.999   15.244   15.334   15.499   15.514
   15.724   16.168   16.393   17.021   17.190   17.196   17.624   17.866   18.109   18.403
   18.541
            0.200000  0.200000  0.000000
  -48.236  -48.234  -48.233  -48.232  -22.744  -22.731  -22.614  -22.609  -22.556  -22.544
  -22.519  -22.513  -22.502  -22.491  -22.465  -22.459  -21.467  -21.442  -21.438  -21.425
   -6.474   -6.341   -6.244   -5.654   -5.381   -5.328   -5.327   -5.096   -5.074   -5.060
   -5.057   -4.939   -3.673   -3.549   -3.521   -3.506   -3.467   -3.463   -3.403   -3.367
   -3.324   -3.166   -3.054   -3.020    5.282    5.319    5.817    5.895    6.218    6.377
    6.601    6.716    6.775    6.998    7.083    7.534    7.568    7.650    7.896    7.956
    8.071    8.172    8.344    8.809    8.861    8.993    9.014    9.112    9.126    9.350
    9.389    9.410    9.664    9.772   10.135   10.138   10.344   10.391   10.398   10.763
   12.304   13.321   13.334   13.492   14.195   15.003   15.329   15.377   15.412   15.680
   15.870   16.220   16.375   16.737   16.927   17.015   17.509   17.761   17.829   18.026
   18.453
            0.150000  0.150000  0.000000
  -48.236  -48.234  -48.234  -48.231  -22.746  -22.730  -22.614  -22.608  -22.553  -22.543
  -22.531  -22.525  -22.488  -22.479  -22.466  -22.460  -21.473  -21.442  -21.438  -21.423
   -6.438   -6.340   -6.269   -5.664   -5.415   -5.370   -5.325   -5.160   -4.999   -4.994
   -4.925   -4.855   -3.723   -3.641   -3.620   -3.526   -3.472   -3.471   -3.412   -3.405
   -3.395   -3.109   -3.052   -2.988    5.280    5.323    5.808    5.882    6.185    6.339
    6.399    6.595    6.632    6.912    6.998    7.632    7.830    7.849    7.867    7.965
    8.154    8.206    8.376    8.755    8.887    8.998    9.196    9.320    9.326    9.357
    9.451    9.547    9.627    9.788   10.184   10.184   10.530   10.555   10.577   10.776
   12.276   12.925   12.934   13.121   14.526   15.007   15.325   15.358   15.527   15.851
   16.026   16.266   16.338   16.497   16.690   16.776   17.184   17.302   17.833   17.940
   18.128
            0.100000  0.100000  0.000000
  -48.236  -48.234  -48.233  -48.231  -22.748  -22.729  -22.615  -22.608  -22.551  -22.543
  -22.541  -22.534  -22.476  -22.469  -22.466  -22.460  -21.477  -21.442  -21.438  -21.421
   -6.415   -6.414   -6.210   -5.682   -5.463   -5.406   -5.283   -5.208   -4.950   -4.934
   -4.802   -4.775   -3.763   -3.723   -3.721   -3.530   -3.478   -3.476   -3.473   -3.449
   -3.388   -3.067   -3.044   -2.961    5.276    5.327    5.793    5.844    6.044    6.107
    6.313    6.436    6.570    6.936    7.243    7.683    7.780    7.797    8.076    8.155
    8.216    8.232    8.401    8.646    8.949    8.997    9.132    9.322    9.373    9.439
    9.520    9.774    9.917    9.962   10.235   10.245   10.660   10.673   10.720   10.786
   12.254   12.578   12.583   12.803   14.787   15.011   15.322   15.331   15.668   16.010
   16.174   16.242   16.303   16.354   16.507   16.511   16.765   17.027   17.860   17.864
   17.868
            0.050000  0.050000  0.000000
  -48.236  -48.234  -48.233  -48.231  -22.749  -22.729  -22.615  -22.608  -22.549  -22.547
  -22.542  -22.540  -22.469  -22.466  -22.463  -22.461  -21.480  -21.442  -21.438  -21.420
   -6.462   -6.402   -6.173   -5.700   -5.481   -5.430   -5.257   -5.238   -4.917   -4.891
