  0.00000000E+00  0.52676061E+01
  0.56099869E-02  0.52674975E+01
  0.11219974E-01  0.52674456E+01
  0.16829961E-01  0.52674508E+01
  0.22439948E-01  0.52675129E+01
  0.28049934E-01  0.52676312E+01
  0.33659921E-01  0.52678047E+01
  0.39269908E-01  0.52680317E+01
  0.44879895E-01  0.52683105E+01
  0.50489882E-01  0.52686386E+01
  0.56099869E-01  0.52690135E+01
  0.61709856E-01  0.52694322E+01
  0.67319843E-01  0.52698915E+01
  0.72929829E-01  0.52703880E+01
  0.78539816E-01  0.52709183E+01
  0.84149803E-01  0.52714786E+01
  0.89759790E-01  0.52720652E+01
  0.95369777E-01  0.52726744E+01
  0.10097976E+00  0.52733026E+01
  0.10658975E+00  0.52739462E+01
  0.11219974E+00  0.52746016E+01
  0.11780972E+00  0.52752656E+01
  0.12341971E+00  0.52759350E+01
  0.12902970E+00  0.52766069E+01
  0.13463969E+00  0.52772786E+01
  0.14024967E+00  0.52779477E+01
  0.14585966E+00  0.52786120E+01
  0.15146965E+00  0.52792697E+01
  0.15707963E+00  0.52799191E+01
  0.16268962E+00  0.52805588E+01
  0.16829961E+00  0.52811880E+01
  0.17390959E+00  0.52818057E+01
  0.17951958E+00  0.52824116E+01
  0.18512957E+00  0.52830052E+01
  0.19073955E+00  0.52835866E+01
  0.19634954E+00  0.52841558E+01
  0.20195953E+00  0.52847134E+01
  0.20756951E+00  0.52852597E+01
  0.21317950E+00  0.52857953E+01
  0.21878949E+00  0.52863212E+01
  0.22439948E+00  0.52868381E+01
  0.23000946E+00  0.52873470E+01
  0.23561945E+00  0.52878488E+01
  0.24122944E+00  0.52883446E+01
  0.24683942E+00  0.52888353E+01
  0.25244941E+00  0.52893220E+01
  0.25805940E+00  0.52898057E+01
  0.26366938E+00  0.52902872E+01
  0.26927937E+00  0.52907675E+01
  0.27488936E+00  0.52912472E+01
  0.28049934E+00  0.52917270E+01
  0.28610933E+00  0.52922076E+01
  0.29171932E+00  0.52926893E+01
  0.29732930E+00  0.52931725E+01
  0.30293929E+00  0.52936575E+01
  0.30854928E+00  0.52941443E+01
  0.31415927E+00  0.52946329E+01
  0.31976925E+00  0.52951231E+01
  0.32537924E+00  0.52956147E+01
  0.33098923E+00  0.52961072E+01
  0.33659921E+00  0.52966002E+01
  0.34220920E+00  0.52970930E+01
  0.34781919E+00  0.52975850E+01
  0.35342917E+00  0.52980752E+01
  0.35903916E+00  0.52985630E+01
  0.36464915E+00  0.52990473E+01
  0.37025913E+00  0.52995271E+01
  0.37586912E+00  0.53000016E+01
  0.38147911E+00  0.53004696E+01
  0.38708909E+00  0.53009301E+01
  0.39269908E+00  0.53013820E+01
  0.39830907E+00  0.53018245E+01
  0.40391906E+00  0.53022564E+01
  0.40952904E+00  0.53026769E+01
  0.41513903E+00  0.53030851E+01
  0.42074902E+00  0.53034801E+01
  0.42635900E+00  0.53038613E+01
  0.43196899E+00  0.53042281E+01
  0.43757898E+00  0.53045799E+01
  0.44318896E+00  0.53049164E+01
  0.44879895E+00  0.53052373E+01
  0.45440894E+00  0.53055426E+01
  0.46001892E+00  0.53058321E+01
  0.46562891E+00  0.53061062E+01
  0.47123890E+00  0.53063651E+01
  0.47684888E+00  0.53066093E+01
  0.48245887E+00  0.53068392E+01
  0.48806886E+00  0.53070557E+01
  0.49367885E+00  0.53072594E+01
  0.49928883E+00  0.53074511E+01
  0.50489882E+00  0.53076318E+01
  0.51050881E+00  0.53078022E+01
  0.51611879E+00  0.53079631E+01
  0.52172878E+00  0.53081152E+01
  0.52733877E+00  0.53082593E+01
  0.53294875E+00  0.53083956E+01
  0.53855874E+00  0.53085245E+01
  0.54416873E+00  0.53086459E+01
  0.54977871E+00  0.53087593E+01
  0.55538870E+00  0.53088640E+01
  0.56099869E+00  0.53089586E+01
  0.56660868E+00  0.53089326E+01
  0.57221866E+00  0.53088892E+01
  0.57782865E+00  0.53088286E+01
  0.58343864E+00  0.53087509E+01
  0.58904862E+00  0.53086564E+01
  0.59465861E+00  0.53085455E+01
  0.60026860E+00  0.53084188E+01
