  0.00000000E+00  0.52751686E+01
  0.56099869E-02  0.52751866E+01
  0.11219974E-01  0.52752406E+01
  0.16829961E-01  0.52753303E+01
  0.22439948E-01  0.52754555E+01
  0.28049934E-01  0.52756158E+01
  0.33659921E-01  0.52758107E+01
  0.39269908E-01  0.52760397E+01
  0.44879895E-01  0.52763019E+01
  0.50489882E-01  0.52765967E+01
  0.56099869E-01  0.52769231E+01
  0.61709856E-01  0.52772802E+01
  0.67319843E-01  0.52776669E+01
  0.72929829E-01  0.52780821E+01
  0.78539816E-01  0.52785246E+01
  0.84149803E-01  0.52789931E+01
  0.89759790E-01  0.52794865E+01
  0.95369777E-01  0.52800032E+01
  0.10097976E+00  0.52805419E+01
  0.10658975E+00  0.52811013E+01
  0.11219974E+00  0.52816797E+01
  0.11780972E+00  0.52822759E+01
  0.12341971E+00  0.52828883E+01
  0.12902970E+00  0.52835154E+01
  0.13463969E+00  0.52841558E+01
  0.14024967E+00  0.52848080E+01
  0.14585966E+00  0.52854705E+01
  0.15146965E+00  0.52861420E+01
  0.15707963E+00  0.52868210E+01
  0.16268962E+00  0.52875061E+01
  0.16829961E+00  0.52881960E+01
  0.17390959E+00  0.52888894E+01
  0.17951958E+00  0.52895850E+01
  0.18512957E+00  0.52902817E+01
  0.19073955E+00  0.52909783E+01
  0.19634954E+00  0.52916737E+01
  0.20195953E+00  0.52923669E+01
  0.20756951E+00  0.52930567E+01
  0.21317950E+00  0.52937424E+01
  0.21878949E+00  0.52944230E+01
  0.22439948E+00  0.52950976E+01
  0.23000946E+00  0.52957657E+01
  0.23561945E+00  0.52964263E+01
  0.24122944E+00  0.52970790E+01
  0.24683942E+00  0.52977230E+01
  0.25244941E+00  0.52983579E+01
  0.25805940E+00  0.52989832E+01
  0.26366938E+00  0.52995985E+01
  0.26927937E+00  0.53002034E+01
  0.27488936E+00  0.53007975E+01
  0.28049934E+00  0.53013807E+01
  0.28610933E+00  0.53019528E+01
  0.29171932E+00  0.53025134E+01
  0.29732930E+00  0.53030626E+01
  0.30293929E+00  0.53036003E+01
  0.30854928E+00  0.53041264E+01
  0.31415927E+00  0.53046409E+01
  0.31976925E+00  0.53051439E+01
  0.32537924E+00  0.53056354E+01
  0.33098923E+00  0.53061156E+01
  0.33659921E+00  0.53065846E+01
  0.34220920E+00  0.53070426E+01
  0.34781919E+00  0.53074899E+01
  0.35342917E+00  0.53079266E+01
  0.35903916E+00  0.53083529E+01
  0.36464915E+00  0.53087693E+01
  0.37025913E+00  0.53091760E+01
  0.37586912E+00  0.53095734E+01
  0.38147911E+00  0.53099618E+01
  0.38708909E+00  0.53103415E+01
  0.39269908E+00  0.53107130E+01
  0.39830907E+00  0.53110767E+01
  0.40391906E+00  0.53114329E+01
  0.40952904E+00  0.53117822E+01
  0.41513903E+00  0.53121250E+01
  0.42074902E+00  0.53124617E+01
  0.42635900E+00  0.53127928E+01
  0.43196899E+00  0.53131187E+01
  0.43757898E+00  0.53134400E+01
  0.44318896E+00  0.53137572E+01
  0.44879895E+00  0.53140706E+01
  0.45440894E+00  0.53143809E+01
  0.46001892E+00  0.53146885E+01
  0.46562891E+00  0.53149939E+01
  0.47123890E+00  0.53152977E+01
  0.47684888E+00  0.53156002E+01
  0.48245887E+00  0.53159021E+01
  0.48806886E+00  0.53162037E+01
  0.49367885E+00  0.53165057E+01
  0.49928883E+00  0.53168084E+01
  0.50489882E+00  0.53171124E+01
  0.51050881E+00  0.53174182E+01
  0.51611879E+00  0.53177261E+01
  0.52172878E+00  0.53180367E+01
  0.52733877E+00  0.53183504E+01
  0.53294875E+00  0.53186677E+01
  0.53855874E+00  0.53189889E+01
  0.54416873E+00  0.53193145E+01
  0.54977871E+00  0.53196449E+01
  0.55538870E+00  0.53199803E+01
  0.56099869E+00  0.53203059E+01
  0.56660868E+00  0.53203001E+01
  0.57221866E+00  0.53202830E+01
  0.57782865E+00  0.53202543E+01
  0.58343864E+00  0.53202142E+01
  0.58904862E+00  0.53201625E+01
  0.59465861E+00  0.53200994E+01
  0.60026860E+00  0.53200248E+01
  0.60587858E+00  0.53199387E+01
  0.61148857E+00  0.53198410E+01
  0.61709856E+00  0.53197318E+01
  0.62270854E+00  0.53196111E+01
  0.62831853E+00  0.53194788E+01
  0.63392852E+00  0.53193349E+01
  0.63953850E+00  0.53191795E+01
  0.64514849E+00  0.53190124E+01
  0.65075848E+00  0.53188337E+01
  0.65636847E+00  0.53186434E+01
  0.66197845E+00  0.53184414E+01
  0.66758844E+00  0.53182278E+01
  0.67319843E+00  0.53180025E+01
  0.67880841E+00  0.53177655E+01
  0.68441840E+00  0.53175168E+01
  0.69002839E+00  0.53172565E+01
  0.69563837E+00  0.53169844E+01
  0.70124836E+00  0.53167006E+01
  0.70685835E+00  0.53164052E+01
  0.71246833E+00  0.53160981E+01
  0.71807832E+00  0.53157793E+01
  0.72368831E+00  0.53154488E+01
  0.72929829E+00  0.53151068E+01
  0.73490828E+00  0.53147531E+01
  0.74051827E+00  0.53143879E+01
  0.74612826E+00  0.53140112E+01
  0.75173824E+00  0.53136231E+01
  0.75734823E+00  0.53132236E+01
  0.76295822E+00  0.53128127E+01
  0.76856820E+00  0.53123907E+01
  0.77417819E+00  0.53119575E+01
  0.77978818E+00  0.53115133E+01
  0.78539816E+00  0.53110582E+01
  0.79100815E+00  0.53105923E+01
  0.79661814E+00  0.53101159E+01
  0.80222812E+00  0.53096290E+01
  0.80783811E+00  0.53091319E+01
  0.81344810E+00  0.53086247E+01
  0.81905808E+00  0.53081077E+01
  0.82466807E+00  0.53075812E+01
  0.83027806E+00  0.53070453E+01
  0.83588805E+00  0.53065004E+01
  0.84149803E+00  0.53059468E+01
  0.84710802E+00  0.53053848E+01
  0.85271801E+00  0.53048148E+01
  0.85832799E+00  0.53042371E+01
  0.86393798E+00  0.53036523E+01
  0.86954797E+00  0.53030606E+01
  0.87515795E+00  0.53024627E+01
  0.88076794E+00  0.53018590E+01
  0.88637793E+00  0.53012500E+01
  0.89198791E+00  0.53006364E+01
  0.89759790E+00  0.53000187E+01
  0.90320789E+00  0.52993975E+01
  0.90881787E+00  0.52987736E+01
  0.91442786E+00  0.52981476E+01
  0.92003785E+00  0.52975204E+01
  0.92564784E+00  0.52968926E+01
  0.93125782E+00  0.52962651E+01
  0.93686781E+00  0.52956388E+01
  0.94247780E+00  0.52950146E+01
  0.94808778E+00  0.52943933E+01
  0.95369777E+00  0.52937760E+01
  0.95930776E+00  0.52931636E+01
  0.96491774E+00  0.52925571E+01
  0.97052773E+00  0.52919577E+01
  0.97613772E+00  0.52913663E+01
  0.98174770E+00  0.52907842E+01
  0.98735769E+00  0.52902124E+01
  0.99296768E+00  0.52896520E+01
  0.99857766E+00  0.52891042E+01
  0.10041877E+01  0.52885702E+01
  0.10097976E+01  0.52880512E+01
  0.10154076E+01  0.52875483E+01
  0.10210176E+01  0.52870626E+01
  0.10266276E+01  0.52865954E+01
  0.10322376E+01  0.52861478E+01
  0.10378476E+01  0.52857208E+01
  0.10434576E+01  0.52853156E+01
  0.10490675E+01  0.52849332E+01
  0.10546775E+01  0.52845747E+01
  0.10602875E+01  0.52842410E+01
  0.10658975E+01  0.52839330E+01
  0.10715075E+01  0.52836515E+01
  0.10771175E+01  0.52833975E+01
  0.10827275E+01  0.52831715E+01
  0.10883375E+01  0.52829743E+01
  0.10939474E+01  0.52828065E+01
  0.10995574E+01  0.52826684E+01
  0.11051674E+01  0.52825606E+01
  0.11107774E+01  0.52824834E+01
  0.11163874E+01  0.52824369E+01
  0.11219974E+01  0.52824214E+01
  0.11276241E+01  0.52824294E+01
  0.11332509E+01  0.52824391E+01
  0.11388776E+01  0.52824534E+01
  0.11445044E+01  0.52824731E+01
  0.11501311E+01  0.52824983E+01
  0.11557579E+01  0.52825289E+01
  0.11613846E+01  0.52825649E+01
  0.11670114E+01  0.52826062E+01
  0.11726381E+01  0.52826528E+01
  0.11782649E+01  0.52827044E+01
  0.11838916E+01  0.52827611E+01
  0.11895184E+01  0.52828227E+01
  0.11951451E+01  0.52828889E+01
  0.12007719E+01  0.52829598E+01
  0.12063986E+01  0.52830352E+01
  0.12120254E+01  0.52831148E+01
  0.12176522E+01  0.52831986E+01
  0.12232789E+01  0.52832864E+01
  0.12289057E+01  0.52833779E+01
  0.12345324E+01  0.52834731E+01
  0.12401592E+01  0.52835718E+01
  0.12457859E+01  0.52836737E+01
  0.12514127E+01  0.52837787E+01
  0.12570394E+01  0.52838866E+01
  0.12626662E+01  0.52839972E+01
  0.12682929E+01  0.52841104E+01
  0.12739197E+01  0.52842259E+01
  0.12795464E+01  0.52843436E+01
  0.12851732E+01  0.52844633E+01
  0.12907999E+01  0.52845848E+01
  0.12964267E+01  0.52847080E+01
  0.13020534E+01  0.52848327E+01
  0.13076802E+01  0.52849587E+01
  0.13133069E+01  0.52850859E+01
  0.13189337E+01  0.52852140E+01
  0.13245604E+01  0.52853430E+01
  0.13301872E+01  0.52854727E+01
  0.13358139E+01  0.52856029E+01
  0.13414407E+01  0.52857335E+01
  0.13470674E+01  0.52858644E+01
  0.13526942E+01  0.52859954E+01
  0.13583209E+01  0.52861263E+01
  0.13639477E+01  0.52862571E+01
  0.13695744E+01  0.52863877E+01
  0.13752012E+01  0.52865178E+01
  0.13808279E+01  0.52866474E+01
  0.13864547E+01  0.52867763E+01
  0.13920814E+01  0.52869045E+01
  0.13977082E+01  0.52870318E+01
  0.14033349E+01  0.52871580E+01
  0.14089617E+01  0.52872831E+01
  0.14145885E+01  0.52874070E+01
  0.14202152E+01  0.52875294E+01
  0.14258420E+01  0.52876504E+01
  0.14314687E+01  0.52877697E+01
  0.14370955E+01  0.52878872E+01
  0.14427222E+01  0.52880029E+01
  0.14483490E+01  0.52881164E+01
  0.14539757E+01  0.52882278E+01
  0.14596025E+01  0.52883369E+01
  0.14652292E+01  0.52884434E+01
  0.14708560E+01  0.52885473E+01
  0.14764827E+01  0.52886484E+01
  0.14821095E+01  0.52887465E+01
  0.14877362E+01  0.52888413E+01
  0.14933630E+01  0.52889328E+01
  0.14989897E+01  0.52890207E+01
  0.15046165E+01  0.52891048E+01
  0.15102432E+01  0.52891849E+01
  0.15158700E+01  0.52892607E+01
  0.15214967E+01  0.52893320E+01
  0.15271235E+01  0.52893986E+01
  0.15327502E+01  0.52894602E+01
  0.15383770E+01  0.52895164E+01
  0.15440037E+01  0.52895671E+01
  0.15496305E+01  0.52896120E+01
  0.15552572E+01  0.52896506E+01
  0.15608840E+01  0.52896828E+01
  0.15665107E+01  0.52897082E+01
  0.15721375E+01  0.52897264E+01
  0.15777642E+01  0.52897371E+01
  0.15833910E+01  0.52897400E+01
  0.15890177E+01  0.52897347E+01
  0.15946445E+01  0.52897209E+01
  0.16002712E+01  0.52896981E+01
  0.16058980E+01  0.52896659E+01
  0.16115248E+01  0.52896241E+01
  0.16171515E+01  0.52895723E+01
  0.16227783E+01  0.52895099E+01
  0.16284050E+01  0.52894368E+01
  0.16340318E+01  0.52893524E+01
  0.16396585E+01  0.52892564E+01
  0.16452853E+01  0.52891485E+01
  0.16509120E+01  0.52890283E+01
  0.16565388E+01  0.52888954E+01
  0.16621655E+01  0.52887496E+01
  0.16677923E+01  0.52885905E+01
  0.16734190E+01  0.52884178E+01
  0.16790458E+01  0.52882313E+01
  0.16846725E+01  0.52880307E+01
  0.16902993E+01  0.52878159E+01
  0.16959260E+01  0.52875868E+01
  0.17015528E+01  0.52873431E+01
  0.17071795E+01  0.52870849E+01
  0.17128063E+01  0.52868121E+01
  0.17184330E+01  0.52865249E+01
  0.17240598E+01  0.52862233E+01
  0.17296865E+01  0.52859076E+01
  0.17353133E+01  0.52855781E+01
  0.17409400E+01  0.52852352E+01
  0.17465668E+01  0.52848793E+01
  0.17521935E+01  0.52845111E+01
  0.17578203E+01  0.52841312E+01
  0.17634470E+01  0.52837406E+01
  0.17690738E+01  0.52833401E+01
  0.17747005E+01  0.52829308E+01
  0.17803273E+01  0.52825139E+01
  0.17859540E+01  0.52820908E+01
  0.17915808E+01  0.52816630E+01
  0.17972075E+01  0.52812320E+01
  0.18028343E+01  0.52807997E+01
  0.18084611E+01  0.52803679E+01
  0.18140878E+01  0.52799385E+01
  0.18197146E+01  0.52795138E+01
  0.18253413E+01  0.52790959E+01
  0.18309681E+01  0.52786870E+01
  0.18365948E+01  0.52782897E+01
  0.18422216E+01  0.52779061E+01
  0.18478483E+01  0.52775387E+01
  0.18534751E+01  0.52771900E+01
  0.18591018E+01  0.52768622E+01
  0.18647286E+01  0.52765577E+01
  0.18703553E+01  0.52762786E+01
  0.18759821E+01  0.52760270E+01
  0.18816088E+01  0.52758048E+01
  0.18872356E+01  0.52756137E+01
  0.18928623E+01  0.52754552E+01
  0.18984891E+01  0.52753306E+01
  0.19041158E+01  0.52752408E+01
  0.19097426E+01  0.52751867E+01
  0.19153693E+01  0.52751686E+01
  0.19209584E+01  0.52755054E+01
  0.19265474E+01  0.52765161E+01
  0.19321364E+01  0.52781994E+01
  0.19377254E+01  0.52805533E+01
  0.19433145E+01  0.52835746E+01
  0.19489035E+01  0.52872597E+01
  0.19544925E+01  0.52916038E+01
  0.19600816E+01  0.52966013E+01
  0.19656706E+01  0.53022456E+01
  0.19712596E+01  0.53085290E+01
  0.19768486E+01  0.53154432E+01
  0.19824377E+01  0.53229783E+01
  0.19880267E+01  0.53311237E+01
  0.19936157E+01  0.53398675E+01
  0.19992047E+01  0.53491965E+01
  0.20047938E+01  0.53590961E+01
  0.20103828E+01  0.53695505E+01
  0.20159718E+01  0.53805423E+01
  0.20215609E+01  0.53920524E+01
  0.20271499E+01  0.54040603E+01
  0.20327389E+01  0.54165432E+01
  0.20383279E+01  0.54294768E+01
  0.20439170E+01  0.54428343E+01
  0.20495060E+01  0.54565869E+01
  0.20550950E+01  0.54707034E+01
  0.20606841E+01  0.54851499E+01
  0.20662731E+01  0.54998901E+01
  0.20718621E+01  0.55148847E+01
  0.20774511E+01  0.55300917E+01
  0.20830402E+01  0.55454662E+01
  0.20886292E+01  0.55609603E+01
  0.20942182E+01  0.55765236E+01
  0.20998073E+01  0.55921031E+01
  0.21053963E+01  0.56076434E+01
  0.21109853E+01  0.56230875E+01
  0.21165743E+01  0.56383774E+01
  0.21221634E+01  0.56534543E+01
  0.21277524E+01  0.56682604E+01
