  0.00000000E+00  0.52752857E+01
  0.56099869E-02  0.52754546E+01
  0.11219974E-01  0.52756626E+01
  0.16829961E-01  0.52759085E+01
  0.22439948E-01  0.52761908E+01
  0.28049934E-01  0.52765081E+01
  0.33659921E-01  0.52768589E+01
  0.39269908E-01  0.52772418E+01
  0.44879895E-01  0.52776551E+01
  0.50489882E-01  0.52780974E+01
  0.56099869E-01  0.52785671E+01
  0.61709856E-01  0.52790627E+01
  0.67319843E-01  0.52795827E+01
  0.72929829E-01  0.52801257E+01
  0.78539816E-01  0.52806902E+01
  0.84149803E-01  0.52812748E+01
  0.89759790E-01  0.52818783E+01
  0.95369777E-01  0.52824994E+01
  0.10097976E+00  0.52831370E+01
  0.10658975E+00  0.52837897E+01
  0.11219974E+00  0.52844568E+01
  0.11780972E+00  0.52851370E+01
  0.12341971E+00  0.52858296E+01
  0.12902970E+00  0.52865337E+01
  0.13463969E+00  0.52872485E+01
  0.14024967E+00  0.52879733E+01
  0.14585966E+00  0.52887075E+01
  0.15146965E+00  0.52894506E+01
  0.15707963E+00  0.52902019E+01
  0.16268962E+00  0.52909611E+01
  0.16829961E+00  0.52917277E+01
  0.17390959E+00  0.52925013E+01
  0.17951958E+00  0.52932817E+01
  0.18512957E+00  0.52940685E+01
  0.19073955E+00  0.52948615E+01
  0.19634954E+00  0.52956603E+01
  0.20195953E+00  0.52964648E+01
  0.20756951E+00  0.52972746E+01
  0.21317950E+00  0.52980896E+01
  0.21878949E+00  0.52989093E+01
  0.22439948E+00  0.52997336E+01
  0.23000946E+00  0.53005622E+01
  0.23561945E+00  0.53013945E+01
  0.24122944E+00  0.53022304E+01
  0.24683942E+00  0.53030692E+01
  0.25244941E+00  0.53039106E+01
  0.25805940E+00  0.53047540E+01
  0.26366938E+00  0.53055988E+01
  0.26927937E+00  0.53064444E+01
  0.27488936E+00  0.53072901E+01
  0.28049934E+00  0.53081350E+01
  0.28610933E+00  0.53089786E+01
  0.29171932E+00  0.53098198E+01
  0.29732930E+00  0.53106578E+01
  0.30293929E+00  0.53114918E+01
  0.30854928E+00  0.53123206E+01
  0.31415927E+00  0.53131435E+01
  0.31976925E+00  0.53139593E+01
  0.32537924E+00  0.53147672E+01
  0.33098923E+00  0.53155660E+01
  0.33659921E+00  0.53163548E+01
  0.34220920E+00  0.53171326E+01
  0.34781919E+00  0.53178985E+01
  0.35342917E+00  0.53186516E+01
  0.35903916E+00  0.53193910E+01
  0.36464915E+00  0.53201158E+01
  0.37025913E+00  0.53208252E+01
  0.37586912E+00  0.53215187E+01
  0.38147911E+00  0.53221955E+01
  0.38708909E+00  0.53228550E+01
  0.39269908E+00  0.53234968E+01
  0.39830907E+00  0.53241204E+01
  0.40391906E+00  0.53247255E+01
  0.40952904E+00  0.53253118E+01
  0.41513903E+00  0.53258792E+01
